MeterID,Zone,ConsumerType,Date,EnergyConsumed_kWh,PeakUsage_kWh,OutageMinutes,MeterStatus,TariffRate
MTR00366,North,Residential,2025-01-01,601.4,96.69,213,Faulty,5.46
MTR00367,West,Commercial,2025-09-07,885.56,129.53,95,Faulty,11.83
MTR00368,South,Residential,2025-03-24,1144.34,21.11,247,Faulty,4.54
MTR00369,South,Industrial,2025-08-03,457.49,134.93,270,Faulty,6.96
MTR00370,North,Commercial,2025-11-28,208.84,115.59,259,Active,9.59
MTR00371,South,Industrial,2025-05-15,482.01,141.54,38,Faulty,11.31
MTR00372,South,Residential,2025-09-23,694.46,96.87,151,Faulty,7.63
MTR00373,North,Residential,2025-07-02,912.83,79.87,221,Active,4.4
MTR00374,South,Industrial,2025-09-25,247.58,149.27,217,Active,4.93
MTR00375,South,Industrial,2025-06-06,962.1,130.97,273,Faulty,11.96
MTR00376,East,Commercial,2025-11-18,994.44,74.69,6,Active,4.42
MTR00377,East,Residential,2025-06-13,726.72,130.19,103,Active,8.35
MTR00378,East,Commercial,2025-03-09,1048.48,74.76,243,Faulty,7.8
MTR00379,South,Residential,2025-01-14,386.11,38.81,81,Faulty,6.34
MTR00380,Central,Residential,2025-09-10,163.16,52.38,155,Active,10.61
MTR00381,West,Residential,2025-03-09,827.7,69.05,272,Faulty,9.77
MTR00382,South,Residential,2025-11-04,82.2,16.59,210,Faulty,11.05
MTR00383,East,Residential,2025-12-12,1028.48,84.91,220,Active,9.63
MTR00384,North,Commercial,2025-01-30,963.87,69.67,46,Active,4.15
MTR00385,North,Commercial,2025-11-30,133.85,138.69,267,Faulty,8.73
MTR00386,Central,Commercial,2025-05-19,1125.21,46.87,116,Active,9.84
MTR00387,West,Residential,2025-04-22,1012.95,36.64,141,Faulty,10.8
MTR00388,South,Residential,2025-03-01,935.75,147.71,278,Active,5.32
MTR00389,West,Residential,2025-06-01,804.47,104.6,282,Active,7.61
MTR00390,East,Commercial,2025-11-05,621.09,74.38,150,Active,5.5
MTR00391,North,Residential,2025-08-07,850.34,138.22,32,Faulty,9.98
MTR00392,Central,Industrial,2025-08-23,158.75,137.73,295,Faulty,4.35
MTR00393,East,Commercial,2025-12-02,652.31,31.57,73,Faulty,11.01
MTR00394,West,Industrial,2025-03-31,1018.68,60.51,278,Active,3.88
MTR00395,East,Industrial,2025-10-09,314.8,46.11,266,Faulty,8.6
MTR00396,South,Residential,2025-06-04,1158.9,15.45,295,Active,7.16
MTR00397,North,Commercial,2025-11-29,574.44,120.28,112,Active,9.5
MTR00398,North,Residential,2025-02-12,471.62,82.72,272,Faulty,7.15
MTR00399,South,Residential,2025-06-01,1028.34,83.15,291,Active,12.07
MTR00400,East,Residential,2025-12-05,161.79,143.95,69,Faulty,6.64
MTR00401,West,Commercial,2025-03-22,261.59,129.07,141,Active,10.44
MTR00402,North,Commercial,2025-08-31,923.97,92.6,181,Active,10.58
MTR00403,South,Residential,2025-08-31,343.69,117.75,180,Active,6.09
MTR00404,West,Commercial,2025-01-26,359.08,84.78,222,Faulty,8.46
MTR00405,East,Residential,2025-03-28,1004.46,37.03,293,Faulty,12.07
MTR00406,Central,Residential,2025-10-24,1176.02,121.61,278,Faulty,4.86
MTR00407,North,Residential,2025-05-19,968.5,35.68,290,Active,9.86
MTR00408,South,Industrial,2025-09-06,90.22,99.21,171,Faulty,9.06
MTR00409,South,Commercial,2025-09-04,672.2,119.56,195,Faulty,7.14
MTR00410,South,Commercial,2025-04-17,234.68,99.13,119,Active,5.64
MTR00411,East,Commercial,2025-10-20,246.14,97.37,245,Faulty,5.47
MTR00412,West,Residential,2025-02-11,465.17,101.46,199,Faulty,11.72
MTR00413,Central,Industrial,2025-03-16,1136.58,86.23,295,Active,8.63
MTR00414,Central,Residential,2025-06-03,1172.28,22.77,256,Faulty,9.03
MTR00415,Central,Commercial,2025-08-16,909.09,39.2,51,Faulty,11.87
MTR00416,West,Industrial,2025-09-25,1165.86,53.07,146,Active,4.43
MTR00417,North,Industrial,2025-10-22,744.34,81.44,256,Faulty,3.56
MTR00418,East,Residential,2025-06-29,463.8,8.58,73,Faulty,4.2
MTR00419,West,Commercial,2025-10-07,301.06,98.31,285,Active,4.83
MTR00420,East,Industrial,2025-08-27,1106.27,5.38,119,Faulty,10.7
MTR00421,West,Industrial,2025-01-02,53.51,96.05,216,Active,11.98
MTR00422,West,Commercial,2025-01-09,916.36,140.74,142,Faulty,8.44
MTR00423,North,Industrial,2025-12-16,393.07,11.52,224,Faulty,5.26
MTR00424,North,Industrial,2025-09-27,602.85,95.25,108,Faulty,4.66
MTR00425,North,Industrial,2025-01-19,1182.22,89.28,41,Faulty,10.17
MTR00426,West,Commercial,2025-07-27,792.57,60.16,93,Active,9.59
MTR00427,South,Residential,2025-01-19,981.9,37.79,175,Active,7.58
MTR00428,East,Residential,2025-08-24,534.86,111.03,147,Faulty,12.25
MTR00429,South,Industrial,2025-06-01,574.1,37.36,96,Faulty,10.01
MTR00430,South,Industrial,2025-11-19,616.41,24.56,71,Faulty,4.17
MTR00431,Central,Commercial,2025-12-04,344.68,10.14,279,Active,5.92
MTR00432,West,Commercial,2025-01-16,1030.7,142.32,34,Active,4.12
MTR00433,South,Residential,2025-06-09,650.65,71.29,77,Faulty,9.22
MTR00434,Central,Industrial,2025-09-19,1019.8,71.45,120,Faulty,11.76
MTR00435,North,Commercial,2025-06-28,160.98,120.61,142,Active,12.06
MTR00436,East,Commercial,2025-07-27,515.75,126.74,201,Active,8.16
MTR00437,South,Residential,2025-07-06,826.39,23.88,120,Faulty,6.09
MTR00438,Central,Commercial,2025-12-02,516.11,89.62,145,Faulty,10.19
MTR00439,South,Commercial,2025-07-31,953.06,57.64,43,Faulty,4.96
MTR00440,West,Industrial,2025-04-19,656.07,11.91,86,Active,5.62
MTR00441,Central,Commercial,2025-04-07,896.3,25.89,219,Faulty,11.92
MTR00442,Central,Commercial,2025-02-27,137.83,13.99,63,Active,7.66
MTR00443,North,Industrial,2025-07-12,823.15,149.38,122,Faulty,3.74
MTR00444,South,Commercial,2025-08-25,526.87,33.93,110,Faulty,8.47
MTR00445,West,Residential,2025-09-10,1027.98,76.26,36,Faulty,9.75
MTR00446,West,Industrial,2025-06-11,1064.4,29.73,9,Faulty,11.66
MTR00447,East,Residential,2025-04-26,866.87,58.27,92,Active,10.8
MTR00448,West,Residential,2025-09-28,955.58,25.89,281,Faulty,5.87
MTR00449,West,Commercial,2025-03-08,241.91,110.57,282,Faulty,3.81
MTR00450,Central,Industrial,2025-12-18,91.44,115.88,36,Faulty,11.56
MTR00451,East,Industrial,2025-11-14,924.8,65.87,272,Faulty,11.37
MTR00452,South,Commercial,2025-08-06,889.11,101.03,192,Active,5.77
MTR00453,Central,Commercial,2025-10-28,852.81,67.09,69,Active,12.18
MTR00454,Central,Commercial,2025-07-01,1055.79,44.59,253,Faulty,5.92
MTR00455,East,Industrial,2025-07-19,230.82,122.38,33,Faulty,4.76
MTR00456,West,Industrial,2025-07-23,613.59,17.33,249,Faulty,7.05
MTR00457,Central,Industrial,2025-08-23,245.71,44.45,288,Active,9.12
MTR00458,East,Commercial,2025-03-24,1040.18,117.64,276,Faulty,9.64
MTR00459,North,Residential,2025-06-18,50.92,122.23,146,Faulty,4.16
MTR00460,North,Industrial,2025-01-18,764.24,23.34,127,Active,12.19
MTR00461,West,Residential,2025-10-17,595.02,38.36,63,Faulty,12.23
MTR00462,North,Industrial,2025-12-02,989.71,89.14,26,Faulty,12.32
MTR00463,West,Residential,2025-04-15,313.84,110.65,233,Faulty,10.31
MTR00464,West,Commercial,2025-11-15,74.82,88.11,46,Faulty,6.22
MTR00465,Central,Residential,2025-12-15,729.7,129.28,275,Faulty,9.95
MTR00466,South,Residential,2025-12-06,858.61,131.17,40,Faulty,9.3
MTR00467,West,Residential,2025-01-28,751.32,73.41,94,Active,7.71
MTR00468,West,Commercial,2025-11-20,624.99,20.4,80,Active,8.21
MTR00469,North,Industrial,2025-04-16,906.97,40.7,156,Active,5.69
MTR00470,East,Residential,2025-05-06,966.12,105.06,12,Active,4.12
MTR00471,West,Industrial,2025-08-27,170.29,133.93,158,Active,9.89
MTR00472,Central,Commercial,2025-12-28,129.5,6.85,288,Faulty,5.52
MTR00473,South,Industrial,2025-12-02,1031.84,67.25,26,Active,10.45
MTR00474,Central,Residential,2025-06-11,1185.71,42.54,145,Faulty,6.95
MTR00475,South,Industrial,2025-06-06,387.53,136.88,55,Active,4.78
MTR00476,Central,Residential,2025-04-09,111.56,48.07,197,Active,8.41
MTR00477,Central,Residential,2025-02-18,648.85,49.37,8,Active,8.58
MTR00478,West,Residential,2025-09-21,452.23,49.7,31,Faulty,9.34
MTR00479,East,Residential,2025-07-18,967.68,44.94,5,Active,11.93
MTR00480,East,Industrial,2025-03-30,312.0,112.87,75,Faulty,8.96
MTR00481,East,Commercial,2025-01-11,869.69,51.27,60,Faulty,10.05
MTR00482,East,Commercial,2025-06-24,1112.59,40.0,213,Faulty,4.14
MTR00483,South,Commercial,2025-06-29,194.71,82.45,152,Active,6.89
MTR00484,Central,Residential,2025-04-12,1034.61,73.96,159,Faulty,9.79
MTR00485,South,Commercial,2025-11-29,709.84,71.76,180,Active,3.97
MTR00486,West,Industrial,2025-06-03,176.47,28.6,115,Faulty,5.8
MTR00487,North,Industrial,2025-08-19,334.45,36.0,116,Faulty,5.55
MTR00488,North,Residential,2025-02-28,409.01,112.85,183,Faulty,11.9
MTR00489,West,Commercial,2025-03-23,251.06,111.41,106,Active,7.75
MTR00490,North,Industrial,2025-01-04,834.79,18.5,17,Active,11.72
MTR00491,Central,Industrial,2025-02-02,682.89,68.91,165,Active,9.36
MTR00492,South,Residential,2025-12-07,685.86,47.3,260,Active,5.6
MTR00493,South,Industrial,2025-01-15,998.93,117.53,99,Active,4.07
MTR00494,North,Residential,2025-01-01,1102.62,127.11,109,Active,11.02
MTR00495,Central,Commercial,2025-04-01,149.68,65.5,213,Faulty,5.92
MTR00496,North,Industrial,2025-05-24,509.86,125.79,143,Active,4.53
MTR00497,South,Industrial,2025-03-08,720.81,37.52,262,Active,9.95
MTR00498,Central,Industrial,2025-04-20,1072.18,11.32,268,Faulty,12.13
MTR00499,West,Industrial,2025-01-13,1048.45,37.85,0,Active,4.54
MTR00500,Central,Residential,2025-01-28,1086.46,83.66,146,Faulty,4.49
MTR00501,East,Residential,2025-12-27,720.11,40.36,74,Active,5.6
MTR00502,South,Residential,2025-05-19,1028.63,22.35,171,Active,11.83
MTR00503,Central,Commercial,2025-11-08,1074.11,87.56,62,Active,10.62
MTR00504,Central,Commercial,2025-10-30,1084.43,25.17,256,Active,6.66
MTR00505,West,Commercial,2025-09-18,857.82,145.7,122,Active,11.17
MTR00506,West,Industrial,2025-11-13,1011.31,92.53,38,Active,5.92
MTR00507,North,Residential,2025-09-09,434.36,63.73,181,Faulty,12.08
MTR00508,Central,Industrial,2025-07-30,996.13,128.77,111,Faulty,9.9
MTR00509,West,Commercial,2025-09-29,146.15,6.26,160,Faulty,10.02
MTR00510,East,Residential,2025-06-17,1184.35,97.99,142,Active,5.8
MTR00511,South,Industrial,2025-04-03,1181.77,103.52,135,Faulty,8.35
MTR00512,West,Industrial,2025-11-25,1172.98,28.51,13,Faulty,12.39
MTR00513,Central,Industrial,2025-05-29,976.08,73.6,23,Faulty,8.71
MTR00514,North,Industrial,2025-05-03,406.95,73.76,142,Active,6.29
MTR00515,Central,Residential,2025-06-11,1138.83,115.52,14,Faulty,11.94
MTR00516,Central,Industrial,2025-10-02,878.65,85.1,226,Faulty,7.52
MTR00517,West,Industrial,2025-03-15,641.91,22.39,92,Faulty,4.02
MTR00518,East,Industrial,2025-12-26,1152.04,34.26,60,Active,3.71
MTR00519,East,Commercial,2025-05-16,409.34,21.93,54,Faulty,8.2
MTR00520,South,Commercial,2025-07-04,939.26,69.08,229,Active,12.22
MTR00521,North,Industrial,2025-08-02,190.1,135.29,57,Active,11.86
MTR00522,West,Commercial,2025-12-16,835.56,71.0,124,Faulty,8.37
MTR00523,Central,Commercial,2025-09-08,90.01,17.74,184,Faulty,6.66
MTR00524,Central,Industrial,2025-11-16,108.95,124.78,51,Active,9.0
MTR00525,Central,Residential,2025-11-18,56.75,8.92,266,Faulty,11.11
MTR00526,Central,Industrial,2025-09-09,652.23,25.59,69,Faulty,9.72
MTR00527,South,Industrial,2025-01-02,720.92,25.43,225,Faulty,11.08
MTR00528,West,Residential,2025-12-30,627.37,103.58,88,Active,11.84
MTR00529,Central,Residential,2025-01-12,1109.25,118.25,62,Faulty,11.07
MTR00530,South,Residential,2025-03-03,111.05,124.4,100,Active,10.05
MTR00531,Central,Commercial,2025-12-14,723.41,97.4,232,Active,11.29
MTR00532,West,Industrial,2025-08-16,1171.35,55.25,113,Faulty,12.38
MTR00533,West,Industrial,2025-11-22,172.36,39.44,32,Faulty,7.39
MTR00534,West,Commercial,2025-10-03,555.46,27.0,253,Faulty,11.88
MTR00535,East,Industrial,2025-02-14,415.46,149.41,278,Faulty,6.47
MTR00536,West,Residential,2025-10-05,1015.48,48.48,15,Active,7.08
MTR00537,North,Industrial,2025-11-05,207.82,57.97,259,Faulty,8.65
MTR00538,West,Residential,2025-11-26,155.09,64.5,250,Active,8.08
MTR00539,North,Commercial,2025-12-19,191.6,39.44,246,Faulty,12.22
MTR00540,West,Industrial,2025-10-03,382.12,110.37,275,Active,4.91
MTR00541,West,Industrial,2025-07-12,53.92,92.68,100,Faulty,8.27
MTR00542,West,Industrial,2025-02-13,1029.91,24.5,63,Active,4.24
MTR00543,East,Residential,2025-06-10,564.91,143.28,228,Active,8.67
MTR00544,West,Industrial,2025-06-13,1074.45,104.67,158,Active,9.12
MTR00545,South,Residential,2025-10-24,1082.84,69.11,72,Active,12.11
MTR00546,East,Commercial,2025-01-22,628.71,38.91,165,Faulty,7.4
MTR00547,Central,Industrial,2025-07-08,760.24,92.4,107,Faulty,6.51
MTR00548,North,Residential,2025-09-17,368.07,94.03,284,Active,7.47
MTR00549,Central,Commercial,2025-01-10,250.18,147.54,281,Faulty,9.3
MTR00550,East,Residential,2025-03-07,1028.08,72.55,124,Active,7.8
MTR00551,West,Residential,2025-05-07,426.87,107.61,241,Faulty,8.73
MTR00552,North,Industrial,2025-06-29,96.03,34.95,83,Faulty,7.35
MTR00553,South,Commercial,2025-04-24,1163.27,40.6,9,Active,5.83
MTR00554,North,Commercial,2025-04-14,355.21,138.23,13,Faulty,10.09
MTR00555,East,Industrial,2025-07-09,902.64,81.95,31,Active,5.89
MTR00556,East,Industrial,2025-10-08,822.47,140.84,210,Faulty,9.84
MTR00557,West,Commercial,2025-02-16,1007.95,113.38,119,Active,12.46
MTR00558,East,Residential,2025-08-03,835.14,19.53,102,Active,11.23
MTR00559,East,Industrial,2025-11-24,570.32,98.29,146,Faulty,11.4
MTR00560,Central,Industrial,2025-09-09,209.16,120.76,63,Active,6.63
MTR00561,Central,Commercial,2025-10-03,842.16,146.72,215,Faulty,10.24
MTR00562,Central,Commercial,2025-09-12,855.58,96.49,190,Active,4.45
MTR00563,East,Industrial,2025-04-26,1052.08,65.19,264,Faulty,10.77
MTR00564,East,Residential,2025-01-06,891.28,96.06,89,Active,7.81
MTR00565,South,Commercial,2025-04-04,743.88,17.46,80,Active,9.81
MTR00566,Central,Residential,2025-08-18,442.1,29.14,71,Active,8.43
MTR00567,Central,Commercial,2025-06-27,864.76,110.72,108,Faulty,10.64
MTR00568,West,Commercial,2025-11-25,165.92,128.01,181,Active,7.38
MTR00569,South,Residential,2025-11-11,183.97,5.41,42,Active,11.33
MTR00570,West,Industrial,2025-03-15,1007.2,8.01,118,Faulty,9.49
MTR00571,North,Industrial,2025-08-14,1038.05,101.1,46,Faulty,10.55
MTR00572,East,Industrial,2025-02-17,928.79,12.41,91,Active,6.14
MTR00573,North,Commercial,2025-05-26,609.64,85.03,130,Active,7.91
MTR00574,Central,Residential,2025-07-11,285.05,76.11,143,Active,6.3
MTR00575,Central,Residential,2025-04-25,283.86,64.07,213,Active,4.4
MTR00576,South,Commercial,2025-05-17,394.11,36.97,219,Faulty,3.86
MTR00577,East,Commercial,2025-05-08,854.87,103.91,163,Active,11.56
MTR00578,East,Residential,2025-06-16,429.43,61.13,235,Active,3.94
MTR00579,West,Commercial,2025-06-01,864.8,60.69,120,Faulty,4.7
MTR00580,East,Commercial,2025-02-16,1067.95,122.16,47,Active,9.17
MTR00581,Central,Residential,2025-08-15,936.75,138.3,124,Active,9.78
MTR00582,North,Commercial,2025-11-23,548.53,111.07,218,Faulty,7.4
MTR00583,East,Commercial,2025-07-19,475.85,95.23,233,Active,11.02
MTR00584,Central,Industrial,2025-08-20,134.8,9.29,51,Faulty,6.53
MTR00585,Central,Commercial,2025-04-04,332.54,142.09,72,Faulty,10.53
MTR00586,South,Residential,2025-12-27,309.93,22.95,81,Active,6.75
MTR00587,South,Industrial,2025-06-02,875.44,13.45,167,Faulty,9.46
MTR00588,Central,Residential,2025-08-03,849.54,148.12,198,Faulty,9.89
MTR00589,Central,Residential,2025-08-15,82.88,62.66,111,Faulty,3.83
MTR00590,Central,Commercial,2025-10-30,577.81,5.39,219,Faulty,8.47
MTR00591,West,Industrial,2025-03-27,261.48,13.27,166,Faulty,7.28
MTR00592,West,Residential,2025-09-17,234.78,13.43,187,Active,10.88
MTR00593,East,Commercial,2025-07-27,748.4,26.05,65,Active,8.6
MTR00594,Central,Residential,2025-06-27,490.63,8.76,201,Active,9.69
MTR00595,East,Commercial,2025-09-18,753.78,138.32,154,Faulty,4.48
MTR00596,Central,Industrial,2025-11-30,1032.51,89.45,217,Faulty,6.7
MTR00597,West,Commercial,2025-11-09,795.67,134.77,175,Active,8.5
MTR00598,East,Residential,2025-08-25,929.75,17.14,46,Active,8.67
MTR00599,North,Commercial,2025-04-11,969.09,23.52,7,Active,11.93
MTR00600,Central,Commercial,2025-04-28,1166.6,8.54,199,Active,9.06
MTR00601,East,Industrial,2025-06-27,669.54,55.18,282,Active,3.68
MTR00602,North,Industrial,2025-07-22,1083.13,110.36,129,Active,11.14
MTR00603,North,Commercial,2025-08-03,139.51,141.82,273,Active,5.21
MTR00604,North,Industrial,2025-03-06,439.65,121.75,141,Faulty,11.64
MTR00605,Central,Residential,2025-12-27,330.89,123.63,265,Faulty,4.22
MTR00606,West,Residential,2025-12-27,446.06,133.82,252,Faulty,9.51
MTR00607,East,Industrial,2025-09-21,180.85,98.74,134,Faulty,3.97
MTR00608,Central,Residential,2025-03-05,1027.54,45.33,171,Active,5.0
MTR00609,South,Residential,2025-02-15,913.21,95.86,159,Faulty,8.47
MTR00610,South,Industrial,2025-02-21,63.51,115.65,137,Active,6.99
MTR00611,South,Residential,2025-06-02,1070.88,39.46,197,Faulty,3.83
MTR00612,East,Industrial,2025-12-05,280.08,23.04,185,Active,6.12
MTR00613,Central,Residential,2025-05-30,800.45,66.05,270,Active,11.84
MTR00614,Central,Industrial,2025-03-09,710.64,29.45,131,Faulty,7.11
MTR00615,South,Commercial,2025-09-23,551.15,80.06,13,Faulty,7.98
MTR00616,West,Residential,2025-04-02,756.51,28.16,27,Active,11.16
MTR00617,South,Residential,2025-02-27,452.73,124.55,213,Active,6.37
MTR00618,Central,Residential,2025-05-21,905.08,141.12,272,Faulty,8.9
MTR00619,North,Residential,2025-06-17,556.88,31.55,132,Faulty,9.14
MTR00620,North,Industrial,2025-07-08,176.13,11.28,256,Active,10.76
MTR00621,Central,Residential,2025-12-26,413.84,34.29,175,Faulty,4.98
MTR00622,West,Residential,2025-04-26,1092.26,52.51,140,Faulty,11.04
MTR00623,North,Residential,2025-09-11,188.46,11.08,200,Faulty,4.81
MTR00624,South,Commercial,2025-07-30,751.34,22.3,123,Faulty,8.14
MTR00625,North,Residential,2025-11-23,512.58,115.94,240,Active,5.33
MTR00626,East,Commercial,2025-05-10,1104.47,96.55,299,Faulty,11.81
MTR00627,South,Industrial,2025-12-23,88.03,36.9,116,Active,7.38
MTR00628,East,Residential,2025-11-03,264.86,124.14,144,Faulty,6.16
MTR00629,Central,Industrial,2025-03-21,507.39,89.53,157,Faulty,11.17
MTR00630,East,Residential,2025-07-01,724.3,28.6,141,Active,9.81
MTR00631,North,Commercial,2025-07-22,860.74,22.76,134,Active,5.36
MTR00632,West,Commercial,2025-07-10,968.12,86.09,167,Active,8.95
MTR00633,West,Residential,2025-09-16,829.07,81.11,297,Active,11.4
MTR00634,South,Industrial,2025-04-17,976.36,21.13,194,Active,4.91
MTR00635,East,Residential,2025-04-13,314.03,54.06,300,Faulty,5.25
MTR00636,South,Commercial,2025-05-20,232.21,72.03,13,Faulty,7.09
MTR00637,South,Residential,2025-03-28,710.77,54.29,160,Active,3.69
MTR00638,East,Residential,2025-05-26,508.78,5.19,254,Active,7.63
MTR00639,Central,Industrial,2025-11-18,634.25,127.37,140,Active,11.47
MTR00640,East,Commercial,2025-04-19,809.99,13.32,3,Faulty,9.81
MTR00641,West,Residential,2025-03-27,594.31,122.63,100,Active,9.13
MTR00642,South,Industrial,2025-12-04,172.46,44.48,162,Active,7.58
MTR00643,South,Commercial,2025-03-20,160.98,68.47,164,Active,5.78
MTR00644,North,Commercial,2025-03-14,154.32,121.7,67,Faulty,5.64
MTR00645,West,Residential,2025-10-21,328.58,118.66,194,Faulty,4.41
MTR00646,North,Commercial,2025-12-14,534.54,32.13,219,Active,11.74
MTR00647,West,Industrial,2025-07-11,849.61,64.87,146,Faulty,8.17
MTR00648,East,Commercial,2025-01-19,1013.01,139.67,151,Active,3.64
MTR00649,East,Residential,2025-04-28,795.21,16.21,77,Active,12.3
MTR00650,East,Industrial,2025-10-03,664.85,31.87,191,Faulty,6.23
MTR00651,West,Residential,2025-03-28,882.02,70.44,264,Active,11.03
MTR00652,Central,Industrial,2025-12-29,588.29,78.07,232,Active,9.71
MTR00653,Central,Commercial,2025-07-18,1183.11,22.25,10,Active,9.31
MTR00654,South,Industrial,2025-09-04,359.8,138.43,39,Active,5.96
MTR00655,North,Industrial,2025-08-10,101.98,58.43,136,Faulty,11.83
MTR00656,West,Industrial,2025-04-13,1104.29,21.69,12,Active,6.89
MTR00657,South,Industrial,2025-08-09,877.07,142.58,134,Faulty,10.97
MTR00658,Central,Residential,2025-10-01,526.1,42.75,89,Faulty,7.38
MTR00659,South,Industrial,2025-09-17,262.18,104.5,41,Faulty,10.59
MTR00660,South,Industrial,2025-04-01,1183.19,60.84,127,Faulty,10.17
MTR00661,East,Industrial,2025-04-20,311.85,19.22,233,Active,4.14
MTR00662,East,Residential,2025-02-14,779.38,75.01,77,Faulty,3.85
MTR00663,Central,Industrial,2025-07-06,193.65,128.09,69,Active,4.51
MTR00664,East,Commercial,2025-12-16,1108.43,109.69,60,Active,7.87
MTR00665,West,Industrial,2025-10-08,472.38,86.19,161,Active,6.5
MTR00666,South,Industrial,2025-10-25,1132.72,113.29,248,Faulty,7.39
MTR00667,East,Commercial,2025-06-27,436.03,117.39,164,Active,3.98
MTR00668,West,Residential,2025-09-21,266.66,114.25,275,Faulty,7.88
MTR00669,East,Industrial,2025-08-24,957.29,26.85,139,Faulty,3.79
MTR00670,Central,Commercial,2025-12-15,582.76,15.9,120,Faulty,12.44
MTR00671,Central,Residential,2025-10-02,1043.08,133.99,200,Active,10.59
MTR00672,West,Industrial,2025-03-26,116.61,59.71,171,Active,7.89
MTR00673,South,Industrial,2025-02-27,1051.68,30.68,102,Faulty,6.74
MTR00674,South,Commercial,2025-01-02,1161.45,102.34,80,Faulty,5.04
MTR00675,Central,Residential,2025-02-05,540.34,91.14,33,Active,11.87
MTR00676,West,Industrial,2025-07-11,1110.04,35.66,197,Faulty,6.52
MTR00677,West,Commercial,2025-05-21,824.14,137.55,252,Faulty,9.09
